,player,date,team,home,opp,min,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2019,/n/nunnke01,2021-03-26,MIA,@,CHO,15:58,4,6,2,3,0,0,0,0,0,0,0,0,0,2,10,6.6,-14
2020,/n/nunnke01,2021-04-11,MIA,@,POR,32:25,6,12,1,4,2,2,0,3,3,4,1,1,1,2,15,12.6,+1
2021,/n/nunnke01,2021-04-13,MIA,@,PHO,20:39,3,8,1,6,1,1,1,3,4,4,1,0,3,5,8,4.0,+3
2022,/n/nunnke01,2021-04-14,MIA,@,DEN,28:37,7,11,2,6,0,0,0,4,4,0,1,1,0,0,16,14.0,-6
2023,/n/nunnke01,2021-04-16,MIA,@,MIN,21:38,3,7,1,4,0,0,0,1,1,4,0,0,2,4,7,2.8,+5
2024,/n/nunnke01,2021-04-18,MIA,,BRK,29:17,6,13,5,8,0,0,0,2,2,3,2,0,1,1,17,13.6,-7
2025,/n/nunnke01,2021-04-19,MIA,,HOU,38:34,12,20,6,12,0,0,0,7,7,8,0,0,2,2,30,25.7,+10
2026,/n/nunnke01,2021-04-21,MIA,@,SAS,33:44,4,10,1,5,0,0,0,5,5,3,1,0,1,2,9,6.4,+16
2027,/n/nunnke01,2021-04-23,MIA,@,ATL,33:55,7,13,5,9,2,2,0,2,2,2,1,0,0,1,21,17.3,-4
2028,/n/nunnke01,2021-04-24,MIA,,CHI,35:57,7,14,4,8,4,4,0,5,5,2,0,1,0,3,22,17.4,+4
2029,/n/nunnke01,2021-04-28,MIA,,SAS,37:37,8,14,2,6,0,0,0,4,4,1,0,0,3,3,18,9.1,+5
2030,/n/nunnke01,2021-05-01,MIA,@,CLE,36:17,9,14,4,6,0,0,1,1,2,4,2,0,2,3,22,18.4,+22
2031,/n/nunnke01,2021-05-02,MIA,@,CHO,37:17,8,13,3,8,0,0,0,1,1,2,1,0,1,3,19,13.6,-2
2032,/n/nunnke01,2021-05-04,MIA,,DAL,32:00,5,16,2,7,2,2,0,1,1,3,1,0,2,0,14,6.2,-19
2033,/n/nunnke01,2021-05-07,MIA,,MIN,28:52,5,11,0,6,2,2,0,2,2,2,0,0,2,1,12,5.9,+1
2034,/n/nunnke01,2021-05-09,MIA,@,BOS,24:22,5,11,2,6,0,0,0,2,2,2,0,0,0,3,12,7.1,+2
2035,/n/nunnke01,2021-05-11,MIA,@,BOS,33:24,7,11,1,3,3,3,0,7,7,1,2,0,1,4,18,15.3,-14
2036,/n/nunnke01,2021-05-13,MIA,,PHI,21:38,6,9,1,4,0,0,0,2,2,0,0,1,0,1,13,10.0,+16
2037,/n/nunnke01,2021-05-15,MIA,@,MIL,36:44,13,18,4,5,1,1,3,3,6,3,0,1,1,1,31,28.0,-6
2038,/b/butleji01,2020-12-23,MIA,@,ORL,35:42,7,15,0,0,5,5,1,2,3,7,7,0,6,1,19,18.1,-5
2039,/b/butleji01,2020-12-25,MIA,,NOP,16:13,2,7,0,1,0,0,3,3,6,5,1,0,1,0,4,6.4,-8
2040,/b/butleji01,2021-01-01,MIA,@,DAL,26:49,0,6,0,0,2,3,1,2,3,2,2,0,3,1,2,-1.3,-18
2041,/b/butleji01,2021-01-04,MIA,,OKC,25:42,6,12,0,2,6,6,0,3,3,6,1,0,0,1,18,17.7,+17
2042,/b/butleji01,2021-01-06,MIA,,BOS,33:08,9,19,0,3,8,9,2,6,8,3,0,3,1,0,26,22.3,+8
2043,/b/butleji01,2021-01-09,MIA,@,WAS,36:01,10,18,0,1,6,6,3,7,10,9,2,1,0,1,26,30.2,+11
2044,/b/butleji01,2021-01-30,MIA,,SAC,33:36,8,19,0,2,14,16,1,6,7,8,0,0,0,1,30,26.8,-7
2045,/b/butleji01,2021-02-01,MIA,,CHO,37:14,9,17,0,3,7,10,3,6,9,5,4,0,3,2,25,23.1,-7
2046,/b/butleji01,2021-02-03,MIA,,WAS,37:09,5,11,0,1,9,11,3,5,8,9,1,0,0,1,19,23.0,-1
2047,/b/butleji01,2021-02-05,MIA,,WAS,25:38,4,7,0,0,6,8,1,7,8,9,3,1,2,1,14,20.3,+34
2048,/b/butleji01,2021-02-07,MIA,@,NYK,34:15,3,11,0,1,11,12,2,8,10,9,1,0,4,1,17,16.8,+11
2049,/b/butleji01,2021-02-09,MIA,,NYK,36:20,6,15,1,2,13,15,0,8,8,10,1,1,2,1,26,25.8,+25
2050,/b/butleji01,2021-02-11,MIA,@,HOU,39:07,8,18,1,2,10,11,1,9,10,10,0,0,3,1,27,24.2,+4
2051,/b/butleji01,2021-02-13,MIA,@,UTA,31:39,3,10,1,2,8,12,3,5,8,5,3,0,3,3,15,13.5,-22
2052,/b/butleji01,2021-02-15,MIA,@,LAC,37:57,10,19,0,2,10,10,3,7,10,10,2,0,1,1,30,32.5,+5
2053,/b/butleji01,2021-02-17,MIA,@,GSW,40:58,6,15,1,2,0,0,2,10,12,11,3,0,5,2,13,14.2,-5
2054,/b/butleji01,2021-02-18,MIA,@,SAC,34:50,6,12,0,1,1,2,3,7,10,13,1,0,3,2,13,17.1,+4
2055,/b/butleji01,2021-02-20,MIA,@,LAL,34:05,8,20,0,0,8,10,4,4,8,5,2,0,5,2,24,16.1,0
2056,/b/butleji01,2021-02-22,MIA,@,OKC,29:20,3,11,0,0,9,9,2,2,4,9,1,1,1,0,15,17.5,+11
2057,/b/butleji01,2021-02-24,MIA,,TOR,34:28,8,17,3,4,8,8,2,6,8,10,3,1,2,1,27,29.8,+10
2058,/b/butleji01,2021-02-26,MIA,,UTA,34:44,12,22,0,3,9,11,4,6,10,8,1,0,3,0,33,29.8,+9
2059,/b/butleji01,2021-03-04,MIA,@,NOP,34:03,10,14,1,2,8,9,0,3,3,9,3,0,3,3,29,28.8,+11
2060,/b/butleji01,2021-03-11,MIA,,ORL,35:41,9,17,1,4,8,13,1,7,8,11,3,1,2,2,27,28.1,+11
2061,/b/butleji01,2021-03-12,MIA,@,CHI,33:01,9,17,0,1,10,12,0,3,3,8,4,1,2,2,28,27.3,+9
2062,/b/butleji01,2021-03-14,MIA,@,ORL,36:29,10,17,0,4,9,10,2,5,7,9,5,1,1,1,29,34.2,+13
2063,/b/butleji01,2021-03-16,MIA,,CLE,31:51,11,16,0,1,6,6,4,8,12,4,2,0,3,2,28,27.4,+14
2064,/b/butleji01,2021-03-17,MIA,@,MEM,35:45,10,20,2,6,2,3,2,5,7,2,1,0,1,2,24,17.1,+3
2065,/b/butleji01,2021-03-19,MIA,,IND,31:42,6,10,0,0,5,5,2,6,8,4,2,0,3,0,17,17.4,-26
2066,/b/butleji01,2021-03-21,MIA,,IND,41:41,7,16,0,1,7,8,6,9,15,7,0,0,2,3,21,20.8,-15
2067,/b/butleji01,2021-03-23,MIA,,PHO,26:52,7,13,0,1,0,0,4,7,11,1,1,0,5,2,14,8.5,-19
2068,/b/butleji01,2021-03-26,MIA,@,CHO,38:01,7,16,2,8,4,6,1,4,5,9,1,0,1,4,20,17.4,+9
2069,/b/butleji01,2021-03-29,MIA,@,NYK,34:00,10,15,0,3,7,8,1,4,5,6,0,1,1,2,27,25.1,+6
2070,/b/butleji01,2021-03-31,MIA,@,IND,37:19,6,14,0,2,6,7,1,3,4,4,2,1,2,1,18,14.9,+6
2071,/b/butleji01,2021-04-01,MIA,,GSW,34:58,7,13,1,3,7,9,1,5,6,8,4,0,1,2,22,24.9,+10
2072,/b/butleji01,2021-04-03,MIA,,CLE,32:03,4,8,0,0,7,7,2,4,6,11,2,0,1,2,15,21.5,+11
2073,/b/butleji01,2021-04-06,MIA,,MEM,34:39,11,16,1,2,5,6,1,2,3,5,2,0,1,1,28,26.2,+1
2074,/b/butleji01,2021-04-08,MIA,,LAL,35:38,8,11,1,2,11,12,2,5,7,5,3,0,3,1,28,29.1,+14
2075,/b/butleji01,2021-04-11,MIA,@,POR,36:11,7,13,1,2,5,6,0,4,4,5,4,2,3,2,20,19.6,+2
2076,/b/butleji01,2021-04-13,MIA,@,PHO,32:26,6,16,2,6,4,5,0,4,4,8,2,0,1,0,18,16.6,-12
2077,/b/butleji01,2021-04-14,MIA,@,DEN,27:34,5,8,0,0,3,3,1,2,3,9,3,0,1,1,13,18.6,-11
2078,/b/butleji01,2021-04-16,MIA,@,MIN,38:37,9,19,0,2,12,15,2,8,10,8,3,1,1,3,30,30.0,+4
2079,/b/butleji01,2021-04-21,MIA,@,SAS,34:14,6,13,0,1,6,6,2,5,7,11,1,0,3,2,18,19.1,+17
2080,/b/butleji01,2021-04-23,MIA,@,ATL,37:11,6,13,0,3,7,7,1,1,2,7,3,1,4,2,19,17.1,0
2081,/b/butleji01,2021-04-24,MIA,,CHI,35:29,5,11,0,1,10,12,0,5,5,8,4,0,6,1,20,18.2,+9
2082,/b/butleji01,2021-04-26,MIA,,CHI,34:53,11,21,0,2,11,11,2,6,8,5,2,0,0,1,33,31.0,-9
2083,/b/butleji01,2021-04-28,MIA,,SAS,39:13,11,23,0,1,7,7,2,6,8,6,1,0,1,1,29,24.3,+7
2084,/b/butleji01,2021-05-01,MIA,@,CLE,29:30,4,10,0,2,7,8,1,3,4,4,2,0,1,0,15,14.6,+4
2085,/b/butleji01,2021-05-02,MIA,@,CHO,27:52,5,8,0,1,8,9,2,6,8,8,1,1,0,1,18,24.1,+14
2086,/b/butleji01,2021-05-07,MIA,,MIN,36:10,7,15,0,1,11,14,4,4,8,6,5,0,3,1,25,25.9,+3
2087,/b/butleji01,2021-05-09,MIA,@,BOS,39:59,9,14,1,3,7,8,1,7,8,11,2,0,3,3,26,27.7,+10
2088,/b/butleji01,2021-05-11,MIA,@,BOS,17:21,4,8,1,1,4,5,1,1,2,3,0,0,0,0,13,11.7,+9
2089,/b/butleji01,2021-05-13,MIA,,PHI,29:22,6,10,4,4,5,5,1,4,5,4,1,0,2,0,21,20.1,+15
2090,/d/dragigo01,2020-12-23,MIA,@,ORL,25:58,8,13,1,4,3,3,0,4,4,7,1,0,1,4,20,18.6,+7
2091,/d/dragigo01,2020-12-25,MIA,,NOP,27:09,6,11,0,4,6,7,0,2,2,9,4,0,3,1,18,19.8,+21
2092,/d/dragigo01,2020-12-29,MIA,,MIL,9:40,1,2,0,0,0,0,0,0,0,1,0,0,3,0,2,-1.3,-10
2093,/d/dragigo01,2020-12-30,MIA,,MIL,26:31,9,17,4,7,4,6,2,3,5,2,0,0,4,2,26,15.8,+14
2094,/d/dragigo01,2021-01-01,MIA,@,DAL,28:36,3,11,0,6,4,4,0,5,5,7,0,0,4,4,10,4.3,-1
2095,/d/dragigo01,2021-01-04,MIA,,OKC,22:00,3,7,1,2,0,0,0,0,0,7,0,0,2,1,7,5.8,+20
2096,/d/dragigo01,2021-01-06,MIA,,BOS,28:16,5,12,1,5,3,3,0,0,0,2,0,0,2,3,14,5.8,-8
2097,/d/dragigo01,2021-01-09,MIA,@,WAS,19:34,7,10,7,9,0,0,2,0,2,5,0,0,3,4,21,17.1,+4
2098,/d/dragigo01,2021-01-16,MIA,,DET,30:31,4,11,0,2,4,6,1,2,3,10,0,0,5,2,12,7.6,-9
2099,/d/dragigo01,2021-01-18,MIA,,DET,33:07,9,15,1,5,3,4,0,3,3,3,0,1,3,3,22,14.2,-7
2100,/d/dragigo01,2021-01-20,MIA,@,TOR,31:22,6,16,3,7,2,2,0,4,4,5,1,0,5,5,17,6.9,0
2101,/d/dragigo01,2021-01-22,MIA,@,TOR,29:41,5,12,1,2,2,2,0,5,5,4,1,0,2,3,13,8.7,+11
2102,/d/dragigo01,2021-01-23,MIA,@,BRK,30:32,7,18,0,6,5,5,0,1,1,7,0,0,1,4,19,11.8,0
2103,/d/dragigo01,2021-01-25,MIA,@,BRK,32:36,7,13,6,9,1,4,1,5,6,5,0,0,2,4,21,15.6,-9
2104,/d/dragigo01,2021-02-01,MIA,,CHO,24:42,1,9,1,4,0,0,0,7,7,8,1,1,3,1,3,3.1,-11
2105,/d/dragigo01,2021-02-03,MIA,,WAS,28:26,4,11,1,4,1,1,1,1,2,4,1,0,6,2,10,1.9,-10
2106,/d/dragigo01,2021-02-05,MIA,,WAS,22:20,4,7,1,2,0,0,0,3,3,4,0,0,2,2,9,6.6,+22
2107,/d/dragigo01,2021-02-24,MIA,,TOR,20:57,4,13,2,6,5,6,0,2,2,3,0,0,3,3,15,5.6,-6
2108,/d/dragigo01,2021-02-26,MIA,,UTA,32:50,9,15,3,4,5,6,0,3,3,2,2,0,1,2,26,21.2,+11
2109,/d/dragigo01,2021-02-28,MIA,,ATL,29:47,5,12,1,5,2,2,0,4,4,3,1,0,3,2,13,7.1,-4
2110,/d/dragigo01,2021-03-02,MIA,,ATL,30:12,5,11,0,1,4,4,0,3,3,4,1,1,1,3,14,11.5,-1
2111,/d/dragigo01,2021-03-04,MIA,@,NOP,31:04,4,7,1,3,4,4,0,4,4,3,0,1,2,3,13,10.5,+2
2112,/d/dragigo01,2021-03-11,MIA,,ORL,25:47,4,11,3,6,0,0,0,3,3,5,0,0,1,0,11,8.3,+8
2113,/d/dragigo01,2021-03-12,MIA,@,CHI,32:15,9,15,4,8,3,4,0,7,7,5,0,0,4,2,25,18.5,+9
2114,/d/dragigo01,2021-03-14,MIA,@,ORL,24:24,1,11,1,8,0,0,0,4,4,8,2,0,2,0,3,2.5,+1
2115,/d/dragigo01,2021-03-16,MIA,,CLE,27:04,1,4,0,2,0,0,1,4,5,9,1,1,4,2,2,4.7,+2
2116,/d/dragigo01,2021-03-17,MIA,@,MEM,28:16,2,11,0,4,2,2,1,2,3,1,0,0,1,1,6,-0.3,-19
2117,/d/dragigo01,2021-03-19,MIA,,IND,23:44,6,10,2,4,2,2,0,2,2,3,1,1,2,2,16,13.0,-15
2118,/d/dragigo01,2021-03-29,MIA,@,NYK,24:18,2,6,0,2,0,0,0,5,5,2,0,0,4,3,4,-1.7,+3
2119,/d/dragigo01,2021-03-31,MIA,@,IND,23:37,5,10,2,5,0,0,0,3,3,2,0,0,2,2,12,6.5,-4
2120,/d/dragigo01,2021-04-03,MIA,,CLE,26:46,5,10,3,6,0,0,0,2,2,4,0,0,1,1,13,10.0,+3
2121,/d/dragigo01,2021-04-06,MIA,,MEM,22:05,3,8,3,7,0,0,1,2,3,3,1,0,2,0,9,7.0,-13
2122,/d/dragigo01,2021-04-08,MIA,,LAL,26:03,3,9,0,4,4,6,0,5,5,3,1,0,5,2,10,2.9,+5
2123,/d/dragigo01,2021-04-11,MIA,@,POR,23:24,3,8,1,3,0,0,0,2,2,2,1,0,0,4,7,4.0,+11
2124,/d/dragigo01,2021-04-13,MIA,@,PHO,27:56,3,11,0,7,6,8,2,4,6,4,0,0,1,3,12,7.9,-25
2125,/d/dragigo01,2021-04-16,MIA,@,MIN,22:36,5,10,3,5,2,4,0,1,1,3,3,0,3,1,15,11.2,-4
2126,/d/dragigo01,2021-04-18,MIA,,BRK,31:03,6,17,3,9,3,3,2,6,8,7,1,0,1,2,18,15.8,+18
2127,/d/dragigo01,2021-04-19,MIA,,HOU,28:09,7,10,3,4,2,2,2,4,6,5,1,1,2,2,19,19.8,+20
2128,/d/dragigo01,2021-04-21,MIA,@,SAS,19:04,3,8,2,4,1,2,2,3,5,2,1,0,1,2,9,7.1,+5
2129,/d/dragigo01,2021-04-23,MIA,@,ATL,17:53,1,3,1,1,0,0,1,0,1,2,0,0,1,0,3,2.4,-20
2130,/d/dragigo01,2021-04-26,MIA,,CHI,35:15,3,9,0,3,2,2,0,6,6,7,3,0,1,3,8,10.4,-9
2131,/d/dragigo01,2021-04-28,MIA,,SAS,28:22,6,12,4,7,2,2,0,0,0,7,1,0,0,3,18,16.7,+12
2132,/d/dragigo01,2021-05-01,MIA,@,CLE,29:24,4,10,1,3,0,0,1,4,5,7,0,0,3,2,9,6.6,+9
2133,/d/dragigo01,2021-05-02,MIA,@,CHO,29:35,7,18,1,6,3,3,1,1,2,2,1,1,3,3,18,8.1,+11
2134,/d/dragigo01,2021-05-04,MIA,,DAL,27:15,5,14,2,6,7,8,0,5,5,3,1,0,3,2,19,11.6,-16
2135,/d/dragigo01,2021-05-07,MIA,,MIN,32:11,10,18,3,6,0,1,2,2,4,3,0,0,0,4,23,16.5,+17
2136,/d/dragigo01,2021-05-09,MIA,@,BOS,28:59,3,10,3,5,0,0,1,2,3,7,0,0,1,3,9,7.2,-5
2137,/d/dragigo01,2021-05-11,MIA,@,BOS,24:55,6,11,5,7,0,0,1,0,1,2,1,0,3,2,17,11.0,+9
2138,/d/dragigo01,2021-05-13,MIA,,PHI,23:12,5,12,1,6,4,4,0,3,3,6,0,0,4,2,15,8.9,+5
2139,/d/dragigo01,2021-05-15,MIA,@,MIL,27:09,6,16,5,9,0,0,0,1,1,0,0,0,2,2,17,5.7,-14
2140,/m/middlkh01,2020-12-23,MIL,@,BOS,37:33,10,20,3,8,4,4,2,12,14,8,0,0,2,2,27,24.8,+7
2141,/m/middlkh01,2020-12-25,MIL,,GSW,25:47,10,15,6,8,5,5,0,4,4,5,2,0,2,2,31,28.4,+21
2142,/m/middlkh01,2020-12-27,MIL,@,NYK,32:46,8,18,1,6,5,5,1,3,4,5,0,0,0,1,22,17.3,-23
2143,/m/middlkh01,2020-12-29,MIL,@,MIA,25:15,10,13,4,5,1,1,2,2,4,5,2,0,5,3,25,21.2,+28
2144,/m/middlkh01,2020-12-30,MIL,@,MIA,37:00,3,15,0,4,2,2,0,7,7,9,1,0,2,5,8,4.1,-9
2145,/m/middlkh01,2021-01-01,MIL,,CHI,25:20,6,10,2,2,0,0,0,2,2,6,3,1,2,2,14,15.1,+20
2146,/m/middlkh01,2021-01-04,MIL,,DET,35:50,7,10,2,4,3,4,0,9,9,4,0,0,6,0,19,13.9,+12
2147,/m/middlkh01,2021-01-06,MIL,,DET,31:02,9,15,5,6,0,0,1,4,5,7,0,0,2,3,23,19.7,+17
2148,/m/middlkh01,2021-01-08,MIL,,UTA,35:58,11,19,3,8,6,6,2,8,10,4,0,0,2,3,31,25.5,-8
2149,/m/middlkh01,2021-01-09,MIL,,CLE,35:28,10,16,3,6,4,4,1,4,5,6,1,1,3,3,27,23.4,+19
2150,/m/middlkh01,2021-01-11,MIL,@,ORL,29:49,9,17,2,6,0,1,1,9,10,3,1,0,3,3,20,13.6,+16
2151,/m/middlkh01,2021-01-13,MIL,@,DET,31:19,5,12,1,5,1,1,1,1,2,6,1,1,2,4,12,8.9,+1
2152,/m/middlkh01,2021-01-15,MIL,,DAL,37:05,8,20,4,9,5,5,2,6,8,6,0,0,1,2,25,19.8,-2
2153,/m/middlkh01,2021-01-18,MIL,@,BRK,36:15,10,20,0,5,5,6,2,2,4,4,4,0,2,4,25,19.8,+5
2154,/m/middlkh01,2021-01-21,MIL,,LAL,36:24,6,15,3,6,5,6,0,5,5,7,0,0,1,2,20,16.1,-1
2155,/m/middlkh01,2021-01-24,MIL,,ATL,33:08,9,16,1,6,0,0,1,7,8,7,1,0,2,4,19,16.5,+1
2156,/m/middlkh01,2021-01-27,MIL,@,TOR,34:43,8,17,5,8,3,3,1,9,10,7,1,0,1,3,24,22.4,+2
2157,/m/middlkh01,2021-01-29,MIL,@,NOP,36:23,6,17,1,6,3,3,1,7,8,8,2,0,1,4,16,14.3,+5
2158,/m/middlkh01,2021-01-30,MIL,@,CHO,32:27,5,9,4,6,4,4,1,3,4,4,0,0,4,3,18,12.9,+7
2159,/m/middlkh01,2021-02-01,MIL,,POR,25:16,5,6,4,4,3,4,0,5,5,9,2,0,1,2,17,22.4,+26
2160,/m/middlkh01,2021-02-03,MIL,,IND,26:00,4,9,1,3,3,3,0,5,5,4,0,0,3,1,12,8.2,+19
2161,/m/middlkh01,2021-02-05,MIL,@,CLE,30:59,6,11,1,3,2,2,0,4,4,5,0,0,3,1,15,11.0,+7
2162,/m/middlkh01,2021-02-06,MIL,@,CLE,29:23,8,13,4,5,0,0,0,1,1,4,1,0,2,2,20,15.4,+18
2163,/m/middlkh01,2021-02-08,MIL,@,DEN,36:23,9,16,0,5,11,11,1,7,8,12,3,0,3,1,29,32.2,+17
2164,/m/middlkh01,2021-02-10,MIL,@,PHO,35:36,7,17,3,6,1,3,0,5,5,11,1,0,3,5,18,13.3,-4
2165,/m/middlkh01,2021-02-12,MIL,@,UTA,37:48,6,14,2,4,4,6,0,2,2,4,0,0,3,4,18,8.6,-12
2166,/m/middlkh01,2021-02-14,MIL,@,OKC,35:23,10,22,2,7,1,1,0,3,3,3,1,1,5,4,23,9.7,-10
2167,/m/middlkh01,2021-02-16,MIL,,TOR,37:33,4,8,1,3,2,2,0,7,7,0,2,0,5,4,11,4.5,-19
2168,/m/middlkh01,2021-02-18,MIL,,TOR,37:08,5,13,0,3,3,3,2,6,8,5,1,0,6,4,13,6.0,-16
2169,/m/middlkh01,2021-02-19,MIL,,OKC,35:50,7,18,1,5,5,7,2,6,8,4,1,0,2,3,20,13.2,+10
2170,/m/middlkh01,2021-02-21,MIL,,SAC,32:37,13,22,3,5,3,3,1,7,8,6,4,2,5,2,32,28.4,+6
2171,/m/middlkh01,2021-02-23,MIL,,MIN,33:34,6,19,3,6,0,0,0,7,7,4,2,0,0,0,15,11.0,+2
2172,/m/middlkh01,2021-02-25,MIL,,NOP,38:51,14,24,2,4,1,1,1,6,7,6,0,0,2,1,31,24.1,+10
2173,/m/middlkh01,2021-02-28,MIL,,LAC,32:47,6,14,2,5,5,6,0,6,6,8,0,0,2,3,19,15.4,-1
2174,/m/middlkh01,2021-03-02,MIL,,DEN,29:06,6,12,3,6,5,8,1,3,4,6,1,0,1,1,20,18.2,-16
2175,/m/middlkh01,2021-03-04,MIL,@,MEM,39:07,6,17,1,4,9,9,4,6,10,4,2,0,5,1,22,16.5,+5
2176,/m/middlkh01,2021-03-11,MIL,,NYK,26:22,6,9,0,2,2,2,0,5,5,2,0,0,4,2,14,8.2,+22
2177,/m/middlkh01,2021-03-13,MIL,@,WAS,33:22,3,12,1,4,9,9,0,5,5,8,2,1,2,2,16,15.8,-3
2178,/m/middlkh01,2021-03-15,MIL,@,WAS,34:12,9,22,3,7,2,2,0,5,5,3,1,0,2,4,23,12.2,+7
2179,/m/middlkh01,2021-03-17,MIL,@,PHI,40:06,6,16,0,4,3,3,1,3,4,2,2,0,8,1,15,2.8,+3
2180,/m/middlkh01,2021-03-20,MIL,,SAS,36:10,9,16,3,4,2,2,0,5,5,3,1,0,3,2,23,16.2,+20
2181,/m/middlkh01,2021-03-22,MIL,,IND,31:21,10,21,4,6,1,2,1,7,8,6,0,0,2,0,25,18.9,+29
2182,/m/middlkh01,2021-03-24,MIL,,BOS,35:52,11,20,2,4,3,6,2,11,13,4,0,0,5,3,27,17.5,+1
2183,/m/middlkh01,2021-03-26,MIL,,BOS,28:35,7,11,4,5,1,1,0,3,3,4,2,1,2,3,19,17.3,-30
2184,/m/middlkh01,2021-03-29,MIL,@,LAC,35:48,7,15,1,3,0,0,0,3,3,3,0,0,2,1,15,7.9,-28
2185,/m/middlkh01,2021-03-31,MIL,@,LAL,35:55,8,18,1,3,0,0,1,5,6,8,1,0,2,4,17,12.8,+16
2186,/m/middlkh01,2021-04-02,MIL,@,POR,32:10,8,13,2,4,2,2,1,6,7,8,3,0,5,3,20,19.0,+25
2187,/m/middlkh01,2021-04-03,MIL,@,SAC,34:26,4,16,1,5,7,7,0,3,3,5,2,0,3,1,16,9.4,-15
2188,/m/middlkh01,2021-04-06,MIL,@,GSW,37:22,10,19,2,4,6,6,0,2,2,7,1,0,5,1,28,19.8,+7
2189,/m/middlkh01,2021-04-08,MIL,@,DAL,35:20,6,27,2,4,0,0,2,6,8,3,1,0,1,3,14,1.6,-24
2190,/m/middlkh01,2021-04-11,MIL,@,ORL,28:36,8,13,2,4,3,4,2,6,8,5,1,1,2,1,21,20.7,+19
2191,/m/middlkh01,2021-04-14,MIL,@,MIN,25:11,9,15,3,7,6,6,1,7,8,7,1,0,3,0,27,25.8,+27
2192,/m/middlkh01,2021-04-15,MIL,@,ATL,33:48,4,14,2,7,0,0,2,7,9,7,1,0,1,3,10,9.0,-7
2193,/m/middlkh01,2021-04-17,MIL,,MEM,34:58,5,13,3,6,3,4,1,4,5,10,2,0,3,3,16,15.2,-18
2194,/m/middlkh01,2021-04-19,MIL,,PHO,38:22,10,22,2,9,4,4,1,6,7,5,2,0,2,2,26,19.8,-6
2195,/m/middlkh01,2021-04-22,MIL,,PHI,33:30,10,16,4,7,0,0,0,1,1,5,1,0,2,1,24,19.2,+8
2196,/m/middlkh01,2021-04-24,MIL,,PHI,19:57,0,6,0,2,4,4,0,2,2,1,0,0,0,3,4,-0.1,+12
2197,/m/middlkh01,2021-04-25,MIL,@,ATL,33:57,9,18,3,5,2,2,3,3,6,2,1,0,3,1,23,16.0,-11
2198,/m/middlkh01,2021-04-27,MIL,@,CHO,37:52,7,15,2,8,1,3,0,5,5,6,2,0,3,3,17,12.0,+14
2199,/m/middlkh01,2021-04-29,MIL,@,HOU,37:08,9,21,5,10,10,10,0,4,4,8,1,0,4,3,33,24.5,-1
2200,/m/middlkh01,2021-04-30,MIL,@,CHI,33:02,8,24,3,8,3,3,0,8,8,6,0,0,2,1,22,12.6,+5
2201,/m/middlkh01,2021-05-02,MIL,,BRK,36:07,11,21,3,7,1,1,1,10,11,6,2,0,0,4,26,24.0,+12
2202,/m/middlkh01,2021-05-04,MIL,,BRK,36:14,9,18,1,3,4,4,1,6,7,4,2,0,2,2,23,18.5,+6
2203,/m/middlkh01,2021-05-07,MIL,,HOU,32:14,6,15,4,8,7,7,0,2,2,3,0,0,1,0,23,16.6,+14
2204,/m/middlkh01,2021-05-10,MIL,@,SAS,32:25,10,15,2,7,1,1,2,5,7,5,0,0,3,2,23,19.1,-14
2205,/m/middlkh01,2021-05-11,MIL,,ORL,29:32,3,15,0,5,5,6,0,7,7,5,0,0,1,2,11,5.1,+17
2206,/m/middlkh01,2021-05-13,MIL,@,IND,33:58,9,17,2,7,2,2,0,4,4,6,2,0,2,3,22,17.9,+19
2207,/m/middlkh01,2021-05-15,MIL,,MIA,31:51,8,12,1,4,4,4,1,6,7,7,0,0,4,4,21,17.6,+3
2208,/a/antetgi01,2020-12-23,MIL,@,BOS,36:24,13,26,3,8,6,8,2,11,13,2,0,2,7,5,35,19.7,-1
2209,/a/antetgi01,2020-12-25,MIL,,GSW,26:42,4,14,0,3,7,15,4,9,13,4,0,0,2,2,15,9.1,+26
2210,/a/antetgi01,2020-12-27,MIL,@,NYK,31:59,9,15,1,5,8,13,2,11,13,5,3,0,3,3,27,25.1,-13
2211,/a/antetgi01,2020-12-29,MIL,@,MIA,24:14,3,9,0,2,3,5,0,6,6,6,3,0,2,2,9,9.3,+23
2212,/a/antetgi01,2020-12-30,MIL,@,MIA,38:01,10,18,2,6,4,4,2,11,13,10,3,1,4,3,26,27.6,-5
2213,/a/antetgi01,2021-01-01,MIL,,CHI,27:46,9,19,1,5,10,18,1,11,12,8,2,2,2,4,29,25.5,+31
2214,/a/antetgi01,2021-01-04,MIL,,DET,36:04,17,24,2,6,7,9,2,7,9,4,0,1,3,4,43,34.6,+16
2215,/a/antetgi01,2021-01-06,MIL,,DET,28:28,8,15,1,5,8,14,2,6,8,4,0,1,5,4,25,15.4,+24
2216,/a/antetgi01,2021-01-08,MIL,,UTA,32:41,14,25,2,5,5,7,1,7,8,4,0,1,2,2,35,25.8,-5
2217,/a/antetgi01,2021-01-11,MIL,@,ORL,27:17,8,16,2,4,4,7,0,6,6,4,1,2,4,5,22,13.8,+4
2218,/a/antetgi01,2021-01-13,MIL,@,DET,33:28,7,15,2,5,6,10,2,8,10,10,2,3,5,3,22,21.4,+12
2219,/a/antetgi01,2021-01-15,MIL,,DAL,30:12,14,21,2,5,1,10,3,6,9,1,0,1,5,4,31,17.0,+1
